0 3 2
0.0294118 3 2
0.0588235 3 2
0.0882353 3 2
0.117647 3 2
0.147059 3 2
0.176471 3 2
0.205882 3 2
0.235294 3 2
0.264706 3 2
0.294118 3 2
0.323529 3 2
0.352941 3 2
0.382353 3 2
0.411765 3 2
0.441176 3 2
0.470588 3 2
0.5 3 2
0.529412 3 2
0.558824 3 2
0.588235 3 2
0.617647 3 2
0.647059 3 2
0.676471 3 2
0.705882 3 2
0.735294 3 2
0.764706 3 2
0.794118 3 2
0.823529 3 2
0.852941 3 2
0.882353 3 2
0.911765 3 2
0.941176 3 2
0.970588 3 2
1 3 2
1.02941 3 2
1.05882 3 2
1.08824 3 2
1.11765 3 2
1.14706 3 2
1.17647 3 2
1.20588 3 2
1.23529 3 2
1.26471 3 2
1.29412 3 2
1.32353 3 2
1.35294 3 2
1.38235 3 2
1.41176 3 2
1.44118 3 2
1.47059 3 2
1.5 3 2
1.52941 3 2
1.55882 3 2
1.58824 3 2
1.61765 3 2
1.64706 3 2
1.67647 3 2
1.70588 3 2
1.73529 3 2
1.76471 3 2
1.79412 3 2
1.82353 3 2
1.85294 3 2
1.88235 3 2
1.91176 3 2
1.94118 3 2
1.97059 3 2
2 3 2
2.02941 3 2
2.05882 3 2
2.08824 3 2
2.11765 3 2
2.14706 3 2
2.17647 3 2
2.20588 3 2
2.23529 3 2
2.26471 3 2
2.29412 3 2
2.32353 3 2
2.35294 3 2
2.38235 3 2
2.41176 3 2
2.44118 3 2
2.47059 3 2
2.5 3 2
2.52941 3 2
2.55882 3 2
2.58824 3 2
2.61765 3 2
2.64706 3 2
2.67647 3 2
2.70588 3 2
2.73529 3 2
2.76471 3 2
2.79412 3 2
2.82353 3 2
2.85294 3 2
2.88235 3 2
2.91176 3 2
2.94118 3 2
2.97059 3 2
3 3 2
0 2.97059 1.97059
0.0294118 2.97059 1.97036
0.0588235 2.97059 1.97013
0.0882353 2.97059 1.96991
0.117647 2.97059 1.96968
0.147059 2.97059 1.96946
0.176471 2.97059 1.96924
0.205882 2.97059 1.96902
0.235294 2.97059 1.9688
0.264706 2.97059 1.96859
0.294118 2.97059 1.96839
0.323529 2.97059 1.96819
0.352941 2.97059 1.968
0.382353 2.97059 1.96782
0.411765 2.97059 1.96765
0.441176 2.97059 1.9675
0.470588 2.97059 1.96737
0.5 2.97059 1.96725
0.529412 2.97059 1.96716
0.558824 2.97059 1.9671
0.588235 2.97059 1.96707
0.617647 2.97059 1.96708
0.647059 2.97059 1.96713
0.676471 2.97059 1.96724
0.705882 2.97059 1.96742
0.735294 2.97059 1.96767
0.764706 2.97059 1.96803
0.794118 2.97059 1.9685
0.823529 2.97059 1.96914
0.852941 2.97059 1.96998
0.882353 2.97059 1.97109
0.911765 2.97059 1.97259
0.941176 2.97059 1.97465
0.970588 2.97059 1.97757
1 2.97059 1.98183
1.02941 2.97059 1.98834
1.05882 2.97059 1.99199
1.08824 2.97059 1.99409
1.11765 2.97059 1.99534
1.14706 2.97059 1.99612
1.17647 2.97059 1.99665
1.20588 2.97059 1.99702
1.23529 2.97059 1.9973
1.26471 2.97059 1.99751
1.29412 2.97059 1.99769
1.32353 2.97059 1.99784
1.35294 2.97059 1.99797
1.38235 2.97059 1.99808
1.41176 2.97059 1.99818
1.44118 2.97059 1.99827
1.47059 2.97059 1.99835
1.5 2.97059 1.99842
1.52941 2.97059 1.99849
1.55882 2.97059 1.99855
1.58824 2.97059 1.99861
1.61765 2.97059 1.99866
1.64706 2.97059 1.99871
1.67647 2.97059 1.99876
1.70588 2.97059 1.9988
1.73529 2.97059 1.99884
1.76471 2.97059 1.99888
1.79412 2.97059 1.99891
1.82353 2.97059 1.99895
1.85294 2.97059 1.99898
1.88235 2.97059 1.99901
1.91176 2.97059 1.99903
1.94118 2.97059 1.99906
1.97059 2.97059 1.99908
2 2.97059 1.99911
2.02941 2.97059 1.99913
2.05882 2.97059 1.99915
2.08824 2.97059 1.99917
2.11765 2.97059 1.99919
2.14706 2.97059 1.9992
2.17647 2.97059 1.99922
2.20588 2.97059 1.99923
2.23529 2.97059 1.99924
2.26471 2.97059 1.99926
2.29412 2.97059 1.99927
2.32353 2.97059 1.99928
2.35294 2.97059 1.99929
2.38235 2.97059 1.9993
2.41176 2.97059 1.99931
2.44118 2.97059 1.99932
2.47059 2.97059 1.99932
2.5 2.97059 1.99933
2.52941 2.97059 1.99934
2.55882 2.97059 1.99934
2.58824 2.97059 1.99935
2.61765 2.97059 1.99935
2.64706 2.97059 1.99935
